地点名称,时间段,观鸟点名称,访问人数,访问次数,大概鸟种数
长沙,秋季,松雅湖沙滩(长沙市长沙县万明路松雅湖),1,1,6
长沙,秋季,板贝水库,1,1,17
长沙,秋季,桃花岭,1,1,4
长沙,秋季,梅溪湖·金茂悦2期,1,1,5
长沙,秋季,橘子洲公园,1,1,4
长沙,秋季,歇马亭社区公园,1,1,1
长沙,秋季,沩山乡,1,1,26
长沙,秋季,洋湖体育公园(岳麓区洋湖大道680号),1,1,25
长沙,秋季,洋湖湿地(长沙市岳麓区洋湖大道680号),1,1,28
长沙,秋季,洋湖湿地露营基地(长沙市岳麓区),1,1,10
长沙,秋季,浏阳河边,1,1,11
长沙,秋季,浏阳河风光带(长沙市芙蓉区),1,1,15
长沙,秋季,清风泉,1,1,1
长沙,秋季,湖南农业大学(致远路),1,1,16
长沙,秋季,湖南农业大学第十教学楼(长沙市芙蓉区),1,1,11
长沙,秋季,湖南大学研究生院楼,1,1,3
长沙,秋季,湖南师范大学幼儿园,1,1,4
长沙,秋季,湖南师范大学理学院(岳麓区桃子湖路),1,1,10
长沙,秋季,湖南松雅湖国家湿地公园(长沙县滨湖东路),1,1,13
长沙,秋季,湖南炭河里国家考古遗址公园,1,1,19
长沙,秋季,湖南烈士公园(开福区营盘东路85号),1,1,12
长沙,秋季,湖南省森林植物园,1,1,37
长沙,秋季,湖南省青羊湖国家森林公园(长沙市宁乡市),1,1,16
长沙,秋季,湖南第一师范学院,1,1,10
长沙,秋季,湖南长沙捞刀河,1,1,8
长沙,秋季,湘江世纪城,1,1,12
长沙,秋季,湘江风光带,1,1,1
长沙,秋季,潜彬生态农业,1,1,24
长沙,秋季,猴家大山,1,1,10
长沙,秋季,省建院·江雅园,1,1,1
长沙,秋季,石塘村,1,1,15
长沙,秋季,石梅村,1,1,17
长沙,秋季,穿石坡湖,1,1,14
长沙,秋季,红旗水库,1,1,5
长沙,秋季,翻身垸村下枫组,1,1,4
长沙,秋季,船形山公园,1,1,21
长沙,秋季,芙蓉广场,1,1,1
长沙,秋季,莲花湾组,1,1,8
长沙,秋季,西湖文化园-爱鸟基地,1,1,1
长沙,秋季,西脚岭,1,1,12
长沙,秋季,谷山,1,1,13
长沙,秋季,谷山森林公园,1,1,7
长沙,秋季,谷山猛禽观测点2⃣️号,1,1,10
长沙,秋季,达梦超级农场,1,1,1
长沙,秋季,通程麓山商业广场(枫林路店),1,1,1
长沙,秋季,金塘路,1,1,1
长沙,秋季,钟家坡西185米,1,1,1
长沙,秋季,长沙县回龙垸堤防管理所,1,1,1
长沙,秋季,长沙县湖南松雅湖国家湿地公园(滨湖东路北300米),1,1,1
长沙,秋季,长沙县金井镇上沅组,1,1,1
长沙,秋季,长沙县长沙(北山)植物园,1,1,30
长沙,秋季,长沙县黄兴镇东尾,1,1,3
长沙,秋季,长沙后湖国际艺术区,1,1,7
长沙,秋季,长沙大围山国家森林公园,1,1,7
长沙,秋季,长沙师范学院(星沙校区),1,1,4
长沙,秋季,长沙望月公园(长沙市岳麓区咸嘉湖路6号),1,1,3
长沙,秋季,长沙湘江风光带,1,1,6
长沙,秋季,长沙王陵公园,1,1,2
长沙,秋季,长沙理工大学(云塘校区),1,1,3
长沙,秋季,长沙蓉园宾馆,1,1,8
长沙,秋季,长沙黄花国际机场,1,1,1
长沙,秋季,隆平小镇博物园(长沙市芙蓉区),1,1,12
长沙,秋季,雅河景观大桥,1,1,17
长沙,秋季,雨花区侯家塘湖南省林勘院宿舍(枫树岸巷南),1,1,1
长沙,秋季,雨花区国家油茶工程技术研究中心,1,1,7
长沙,秋季,雨花区天翼花园(马王堆南路东50米),1,1,8
长沙,秋季,青山铺,1,1,12
长沙,秋季,高桥镇紫竹山顶猛禽监测点,1,1,5
长沙,秋季,鸭嘴公园,1,1,2
长沙,秋季,龙伏镇,1,1,14
长沙,冬季,洋湖湿地公园,22,25,43
长沙,冬季,洋湖国家湿地公园,10,12,38
长沙,冬季,岳麓山风景名胜区,10,11,31
长沙,冬季,西湖公园,9,33,4
长沙,冬季,中南林业科技大学(东区),6,12,14
长沙,冬季,烈士公园,6,7,17
长沙,冬季,岳麓山国家重点风景名胜区,6,6,23
长沙,冬季,中南林业科技大学,5,7,14
长沙,冬季,岳麓山国家重点风景名胜区-一洞天,4,22,19
长沙,冬季,湖南烈士公园,4,4,17
长沙,冬季,湖南财政经济学院(岳麓区枫林二路139),3,10,1
长沙,冬季,湖南松雅湖国家湿地公园,3,4,23
长沙,冬季,大山冲森林公园,3,3,7
长沙,冬季,月亮岛,3,3,19
长沙,冬季,大泽湖,2,2,25
长沙,冬季,春华镇,2,2,28
长沙,冬季,橘子洲景区,2,2,11
长沙,冬季,湖南农业大学,2,2,7
长沙,冬季,湖南财政经济学院1,1,5,1
长沙,冬季,西湖公园2,1,2,1
长沙,冬季,长沙西湖公园,1,2,1
长沙,冬季,58小镇,1,1,1
长沙,冬季,万亩花海,1,1,23
长沙,冬季,中南大学,1,1,5
长沙,冬季,中南林业科技大学东区(韶山南路498号),1,1,11
长沙,冬季,净土庵寺,1,1,10
长沙,冬季,刘家仑,1,1,17
长沙,冬季,后湖,1,1,9
长沙,冬季,周洛大峡谷,1,1,17
长沙,冬季,回龙山景区,1,1,5
长沙,冬季,团头湖,1,1,45
长沙,冬季,天心区中南林业科技大学青园女生公寓(陶铸路南),1,1,1
长沙,冬季,山体公园,1,1,6
长沙,冬季,岳麓书院,1,1,15
长沙,冬季,岳麓区洋湖体育公园(名将路北150米),1,1,23
长沙,冬季,岳麓区洋湖国家湿地公园(洋湖路北400米),1,1,1
长沙,冬季,岳麓区洋湖湿地公园童趣园西北150米(洋湖路北),1,1,1
长沙,冬季,岳麓区洋湖街道李家堆子,1,1,9
长沙,冬季,岳麓山,1,1,1
长沙,冬季,岳麓山风景名胜区-一洞天,1,1,14
长沙,冬季,施家港水上公园,1,1,21
长沙,冬季,晓园公园,1,1,4
长沙,冬季,望城区丁字湾街道翻身垸村瓦屋组,1,1,19
长沙,冬季,李自健美术馆,1,1,1
长沙,冬季,松雅湖,1,1,1
长沙,冬季,松雅湖湿地公园,1,1,7
长沙,冬季,林水肴本味餐厅(林科大店),1,1,13
长沙,冬季,橘子洲头,1,1,6
长沙,冬季,洋湖体育公园(岳麓区洋湖大道680号),1,1,26
长沙,冬季,洋湖国家湿地公园长沙洋湖水街,1,1,16
长沙,冬季,浏阳市大围山国家森林公园,1,1,9
长沙,冬季,浏阳市蕉溪镇肖家冲,1,1,11
长沙,冬季,浏阳市赤马湖自然保护区,1,1,15
长沙,冬季,浏阳河边,1,1,17
长沙,冬季,浏阳河风光带(长沙市芙蓉区),1,1,11
长沙,冬季,湖南洋湖国家湿地公园南游客中心,1,1,17
长沙,冬季,湖南烈士公园(开福区营盘东路85号),1,1,9
长沙,冬季,湖南烈士公园槭家湾西南,1,1,11
长沙,冬季,湖南省林业种苗繁育示范中心,1,1,10
长沙,冬季,湖南省植物园,1,1,31
长沙,冬季,湖南省长沙市望城区团头湖,1,1,5
长沙,冬季,湖南财政经济学院(望岳路),1,1,1
长沙,冬季,磨盘洲生态公园,1,1,6
长沙,冬季,芙蓉区五里牌晓园公园(五一大道北),1,1,18
长沙,冬季,芙蓉区浏阳河风光带(浏阳河大道北),1,1,11
长沙,冬季,西湖公园(长沙市岳麓区G319),1,1,9
长沙,冬季,西湖公园地铁站,1,1,1
长沙,冬季,金陵墓园,1,1,11
长沙,冬季,长沙县大山冲森林公园(内山)西北300米,1,1,6
长沙,冬季,长沙县春华镇西脚岭,1,1,26
长沙,冬季,长沙县物丰机电产业园(盼盼路北),1,1,4
长沙,冬季,长沙县长沙(北山)植物园,1,1,18
长沙,冬季,长沙市西湖公园,1,1,14
长沙,冬季,长沙松雅湖湿地公园,1,1,17
长沙,冬季,长沙理工大学(云塘校区),1,1,8
长沙,冬季,雪晴集·山市晴岚度假民宿,1,1,13
长沙,冬季,黑瓦屋(长沙市岳麓区),1,1,1
长沙,8月,岳麓区坪塘街道香泉寺,6,6,31
长沙,8月,沙河大桥,6,6,25
长沙,8月,大山冲森林公园,5,8,33
长沙,8月,沃之园生态园,5,6,30
长沙,8月,岳麓山风景名胜区,5,5,18
长沙,8月,浏阳市大围山国家森林公园,5,5,18
长沙,8月,洋湖湿地公园,4,4,23
长沙,8月,宁乡香山国家森林公园,3,5,8
长沙,8月,大围山国家森林公园,3,3,23
长沙,8月,影珠山,2,3,21
长沙,8月,湖南松雅湖国家湿地公园,2,3,12
长沙,8月,宁乡市凤凰山国家森林公园,2,2,9
长沙,8月,望城区丁字湾街道赵家弯,2,2,25
长沙,8月,洋湖国家湿地公园,2,2,23
长沙,8月,湖南省森林植物园,2,2,25
长沙,8月,祷泉湖,2,2,16
长沙,8月,西湖公园,2,2,20
长沙,8月,赵家弯,2,2,40
长沙,8月,大泽湖,1,2,10
长沙,8月,潇湘北路佑母塘路路口,1,2,4
长沙,8月,鱼塘水库,1,2,21
长沙,8月,麻潭山滴翠峰,1,2,14
长沙,8月,中南林业科技大学生态站,1,1,5
长沙,8月,仁福村,1,1,4
长沙,8月,优米自然营地,1,1,2
长沙,8月,八方公园,1,1,7
长沙,8月,含浦油菜花,1,1,15
长沙,8月,周洛大峡谷,1,1,8
长沙,8月,圣爵菲斯大酒店-琴庐,1,1,2
长沙,8月,大围山国家森林公园-枫林瀑布,1,1,6
长沙,8月,大围山红莲寺,1,1,6
长沙,8月,大屋湾,1,1,4
长沙,8月,天华村委会,1,1,10
长沙,8月,如愿茶坊,1,1,6
长沙,8月,宁乡市香山国家森林公园,1,1,16
长沙,8月,安乐碑,1,1,29
长沙,8月,宝盖寺村一坝组,1,1,7
长沙,8月,岳麓区含浦街道条湖田,1,1,14
长沙,8月,岳麓区坪塘街道香泉村,1,1,9
长沙,8月,岳麓区岳麓山,1,1,9
长沙,8月,岳麓山国家重点风景名胜区,1,1,14
长沙,8月,月亮岛,1,1,3
长沙,8月,月湖公园,1,1,11
长沙,8月,望城区丁字湾街道上麻潭山,1,1,8
长沙,8月,望城区丁字湾街道大屋湾,1,1,23
长沙,8月,望城区丁字湾街道曹家湾,1,1,26
长沙,8月,望城区丁字湾街道翻身垸村下枫组,1,1,29
长沙,8月,望城区丁字湾街道鸭棚洲,1,1,31
长沙,8月,望城区乔口镇左家山村黑公咀,1,1,7
长沙,8月,望城区大泽湖街道陈家套,1,1,1
长沙,8月,望城区太阳山路(翻身垸村桥档上组),1,1,10
长沙,8月,望城区沙河(X057东),1,1,10
长沙,8月,栗木桥,1,1,12
长沙,8月,桃花岭景区,1,1,1
长沙,8月,梅溪湖音乐喷泉南,1,1,6
长沙,8月,橘子洲公园,1,1,12
长沙,8月,橘子洲景区,1,1,7
长沙,8月,沙湾公园,1,1,14
长沙,8月,洋湖湿地(长沙市岳麓区洋湖大道680号),1,1,9
长沙,8月,洋湖湿地公园湿地科普展示馆(坪塘大道),1,1,8
长沙,8月,浏阳市大围山国家森林公园杜鹃花海,1,1,3
长沙,8月,浏阳市葛家镇六古岭,1,1,10
长沙,8月,湖南湘新楚和项目管理有限公司,1,1,22
长沙,8月,湖南烈士公园,1,1,8
长沙,8月,湖南省长沙市浏阳市淮川街道翠园公园,1,1,7
长沙,8月,滴翠峰,1,1,6
长沙,8月,烈士公园,1,1,13
长沙,8月,长沙烈士公园,1,1,3
长沙,8月,青山铺,1,1,39
长沙,8月,香泉寺,1,1,9
长沙,8月,高桥镇紫竹山顶猛禽监测点,1,1,5
长沙,8月,鱼塘村村部,1,1,19
长沙,9月,岳麓山风景名胜区,14,18,20
长沙,9月,麻潭山滴翠峰,12,20,21
长沙,9月,沙河大桥,11,15,48
长沙,9月,岳麓山国家重点风景名胜区,7,9,31
长沙,9月,洋湖国家湿地公园,7,7,27
长沙,9月,洋湖湿地公园,6,6,25
长沙,9月,大山冲森林公园,5,6,22
长沙,9月,湖南松雅湖国家湿地公园-关羽广场,5,6,16
长沙,9月,湖南烈士公园,5,5,11
长沙,9月,望城区丁字湾街道赵家弯,4,4,24
长沙,9月,宁乡香山国家森林公园,3,4,22
长沙,9月,湖南省植物园,3,3,20
长沙,9月,滴翠峰,2,7,24
长沙,9月,中南林业科技大学(东区),2,3,10
长沙,9月,岳麓山国家重点风景名胜区-一洞天,2,3,7
长沙,9月,南郊公园,2,2,5
长沙,9月,大围山国家森林公园,2,2,23
长沙,9月,宁乡玉潭公园,2,2,23
长沙,9月,月亮岛,2,2,39
长沙,9月,望城区滴翠峰西南50米,2,2,7
长沙,9月,橘子洲景区,2,2,2
长沙,9月,浏阳市大围山国家森林公园,2,2,34
长沙,9月,湖南松雅湖国家湿地公园,2,2,11
长沙,9月,烈士公园,2,2,14
长沙,9月,宁乡市博兵寨露营基地,1,4,13
长沙,9月,湖南农业大学,1,3,13
长沙,9月,YueluMountainNationalKeyScenicArea,1,2,2
长沙,9月,树木岭,1,2,1
长沙,9月,中南林业科技大学,1,1,6
长沙,9月,中南林业科技大学(西区)西,1,1,1
长沙,9月,冠源·爱琴湾,1,1,14
长沙,9月,净土庵寺,1,1,9
长沙,9月,后湖(长沙市岳麓区),1,1,4
长沙,9月,团头湖,1,1,4
长沙,9月,圭塘河生态公园,1,1,2
长沙,9月,天华山,1,1,7
长沙,9月,天心区湖南省林业科学院东北50米(木莲西路北),1,1,8
长沙,9月,宁乡市黄材镇堤上,1,1,15
长沙,9月,宁乡瓦子寨（长沙市宁乡市),1,1,14
长沙,9月,岳麓区坪塘街道香泉寺,1,1,11
长沙,9月,岳麓区岳麓山,1,1,7
长沙,9月,岳麓区湘江江滩公园(牌楼路南150米),1,1,9
长沙,9月,岳麓山国家重点风景名胜区-观日台(猛禽观测点),1,1,10
长沙,9月,岳麓山国家重点风景名胜区古麓山寺,1,1,1
长沙,9月,岳麓山碧虚峰猛禽监测点,1,1,14
长沙,9月,岳麓山风景名胜区-一洞天,1,1,8
长沙,9月,巴溪洲(长沙市岳麓区),1,1,12
长沙,9月,开福区万国城MOMA(盛世路北300米),1,1,1
长沙,9月,开福区湖南烈士公园(东风路东400米),1,1,4
长沙,9月,捞刀河滨水市民公园,1,1,10
长沙,9月,月亮岛(长沙市望城区镜月路),1,1,3
长沙,9月,望城区X173(长沙铜官窑博物馆),1,1,15
长沙,9月,望城区玉湖公园西门(雷高路东),1,1,7
长沙,9月,望城区雷锋街道龙头坝,1,1,2
长沙,9月,杨公祠(长沙市长沙县),1,1,18
长沙,9月,桃花岭景区,1,1,2
长沙,9月,梅溪湖公园,1,1,4
长沙,9月,沙河,1,1,17
长沙,9月,沩山乡,1,1,26
长沙,9月,湖南烈士公园(开福区营盘东路85号),1,1,12
长沙,9月,潜彬生态农业,1,1,24
长沙,9月,石塘村,1,1,15
长沙,9月,石梅村,1,1,17
长沙,9月,谷山森林公园,1,1,7
长沙,9月,谷山猛禽观测点,1,1,7
长沙,9月,赵家弯,1,1,25
长沙,9月,长沙县回龙垸堤防管理所,1,1,1
长沙,9月,长沙县春华镇西脚岭,1,1,20
长沙,9月,长沙县黄兴镇东尾,1,1,3
长沙,9月,长沙市岳麓区阳光壹佰国际新城,1,1,3
长沙,9月,长沙市沙湾公园,1,1,12
长沙,9月,长沙望月公园(长沙市岳麓区咸嘉湖路6号),1,1,3
长沙,9月,长沙烈士公园,1,1,6
长沙,9月,长沙黄花国际机场,1,1,1
长沙,9月,雨花区侯家塘湖南省林勘院宿舍(枫树岸巷南),1,1,1
长沙,9月,雨花区国家油茶工程技术研究中心,1,1,7
长沙,9月,雨花区新盛·珑璟台(圭塘路西),1,1,7
长沙,9月,青竹湖森林公园,1,1,9
长沙,9月,高桥镇紫竹山顶猛禽监测点,1,1,5
长沙,10月,岳麓山风景名胜区,24,35,43
长沙,10月,麻潭山滴翠峰,21,39,31
长沙,10月,岳麓山国家重点风景名胜区,18,28,40
长沙,10月,沙河大桥,9,11,34
长沙,10月,月亮岛,9,9,32
长沙,10月,湖南松雅湖国家湿地公园,8,9,24
长沙,10月,洋湖湿地公园,7,10,27
长沙,10月,洋湖国家湿地公园,7,9,28
长沙,10月,烈士公园,7,7,19
长沙,10月,岳麓山-l,4,5,19
长沙,10月,西湖公园,4,4,21
长沙,10月,谷山猛禽观测点,4,4,17
长沙,10月,滴翠峰,3,8,28
长沙,10月,望城区丁字湾街道曹家湾,3,5,23
长沙,10月,中南林业科技大学,3,4,11
长沙,10月,望城区丁字湾街道赵家弯,3,4,22
长沙,10月,沙河,3,4,21
长沙,10月,湖南烈士公园,3,3,20
长沙,10月,湖南省植物园,3,3,28
长沙,10月,赵家弯,3,3,29
长沙,10月,岳麓山国家重点风景名胜区-观日台(猛禽观测点),2,7,10
长沙,10月,宁乡香山国家森林公园,2,5,24
长沙,10月,南郊公园,2,4,29
长沙,10月,宁乡玉潭公园,2,4,19
长沙,10月,大山冲森林公园,2,2,22
长沙,10月,岳麓山国家重点风景名胜区-一洞天,2,2,3
长沙,10月,橘子洲景区,2,2,14
长沙,10月,浏阳市大围山国家森林公园,2,2,27
长沙,10月,湖南农业大学,2,2,12
长沙,10月,磨盘洲生态公园,2,2,25
长沙,10月,鸭棚洲(长沙市望城区),2,2,30
长沙,10月,九道湾社区公园(长沙市芙蓉区),1,3,9
长沙,10月,中南大学校本部研究生南楼,1,2,5
长沙,10月,冠源·爱琴湾,1,2,11
长沙,10月,江山帝景(长沙市岳麓区),1,2,5
长沙,10月,湖南有色金属研究院(高家坡路),1,2,5
长沙,10月,云峰台,1,1,8
长沙,10月,侯家塘,1,1,5
长沙,10月,凤形山完全小学,1,1,10
长沙,10月,南郊公园(天心区南二环二段442号),1,1,8
长沙,10月,后湖(长沙市岳麓区),1,1,12
长沙,10月,坪塘洋湖渔场(长沙市岳麓区),1,1,16
长沙,10月,大围山国家森林公园,1,1,37
长沙,10月,大泽湖,1,1,4
长沙,10月,大泽湖(长沙市望城区),1,1,13
长沙,10月,天心公园(天心路西50米),1,1,10
长沙,10月,天心区青园天一康园(北区),1,1,2
长沙,10月,宁乡八家湾水库,1,1,15
长沙,10月,宁乡市东湖塘镇燕山村黄荆塘,1,1,25
长沙,10月,宁乡市回龙铺镇白沙洲,1,1,12
长沙,10月,岳麓区中建·梅溪湖中心(连湖三路东),1,1,4
长沙,10月,岳麓区保利西海岸(银双路南),1,1,4
长沙,10月,岳麓区岳麓山,1,1,9
长沙,10月,岳麓区橘子洲头(橘洲路西),1,1,19
长沙,10月,岳麓山,1,1,3
长沙,10月,岳麓山国家重点风景名胜区(登高路58号),1,1,12
长沙,10月,岳麓山鸟塘,1,1,1
长沙,10月,开福区老百姓大药房集团总部(芋坡路北50米),1,1,12
长沙,10月,影珠山,1,1,3
长沙,10月,星隆国际广场,1,1,11
长沙,10月,望城区新华联梦想城(澳海路东100米),1,1,1
长沙,10月,望城区滴翠峰西南50米,1,1,25
长沙,10月,松雅湖,1,1,9
长沙,10月,桃花岭,1,1,4
长沙,10月,梅溪湖·金茂悦2期,1,1,5
长沙,10月,梅溪湖公园,1,1,9
长沙,10月,橘子洲公园,1,1,4
长沙,10月,歇马亭社区公园,1,1,1
长沙,10月,洋湖湿地(长沙市岳麓区洋湖大道680号),1,1,28
长沙,10月,浏阳河边,1,1,11
长沙,10月,浏阳河风光带(长沙市芙蓉区),1,1,15
长沙,10月,清风泉,1,1,1
长沙,10月,湖南大学研究生院楼,1,1,3
长沙,10月,湖南师范大学理学院(岳麓区桃子湖路),1,1,10
长沙,10月,湖南松雅湖国家湿地公园(长沙县滨湖东路),1,1,13
长沙,10月,湖南炭河里国家考古遗址公园,1,1,19
长沙,10月,湖南长沙捞刀河,1,1,8
长沙,10月,湘江世纪城,1,1,12
长沙,10月,湘江江滩公园,1,1,3
长沙,10月,湘江江滩公园(长沙市岳麓区),1,1,4
长沙,10月,湘江风光带,1,1,1
长沙,10月,红旗水库,1,1,5
长沙,10月,翻身垸村下枫组,1,1,4
长沙,10月,能量谷,1,1,7
长沙,10月,船形山公园,1,1,21
长沙,10月,芙蓉广场,1,1,1
长沙,10月,西湖公园(长沙市岳麓区G319),1,1,21
长沙,10月,谷山,1,1,13
长沙,10月,谷山猛禽观测点2⃣️号,1,1,10
长沙,10月,达梦超级农场,1,1,1
长沙,10月,金塘路,1,1,1
长沙,10月,钟家坡西185米,1,1,1
长沙,10月,长沙县春华镇西脚岭,1,1,36
长沙,10月,长沙县湖南松雅湖国家湿地公园(滨湖东路北300米),1,1,1
长沙,10月,长沙大围山国家森林公园,1,1,7
长沙,10月,长沙市岳麓区阳光壹佰国际新城,1,1,6
长沙,10月,长沙松雅湖湿地公园,1,1,25
长沙,10月,长沙湘江风光带,1,1,6
长沙,10月,长沙烈士公园,1,1,6
长沙,10月,长沙王陵公园,1,1,2
长沙,10月,长沙理工大学(云塘校区),1,1,3
长沙,10月,长沙蓉园宾馆,1,1,8
长沙,10月,长沙西湖公园,1,1,15
长沙,10月,雨花区天翼花园(马王堆南路东50米),1,1,8
长沙,10月,雨花区新盛·珑璟台(圭塘路西),1,1,2
长沙,10月,青山铺,1,1,12
长沙,10月,青竹湖森林公园,1,1,3
长沙,10月,鸭嘴公园,1,1,2
长沙,10月,龙伏镇,1,1,14
长沙,11月,岳麓山风景名胜区,35,44,31
长沙,11月,洋湖湿地公园,23,32,34
长沙,11月,西湖公园,22,28,13
长沙,11月,岳麓山国家重点风景名胜区,19,25,42
长沙,11月,中南林业科技大学(东区),18,22,15
长沙,11月,湖南松雅湖国家湿地公园,13,15,27
长沙,11月,洋湖国家湿地公园,13,13,32
长沙,11月,岳麓山-l,8,8,21
长沙,11月,岳麓区岳麓山,5,5,18
长沙,11月,湖南财政经济学院(岳麓区枫林二路139),5,5,1
长沙,11月,湖南烈士公园,4,6,15
长沙,11月,中南林业科技大学,4,5,10
长沙,11月,月亮岛,4,5,22
长沙,11月,能量谷,4,4,6
长沙,11月,烈士公园,3,4,13
长沙,11月,大山冲森林公园,3,3,13
长沙,11月,橘子洲景区,3,3,15
长沙,11月,湖南师范大学体育场(桃子湖路),3,3,8
长沙,11月,西湖公园(长沙市岳麓区G319),3,3,9
长沙,11月,远大城,2,4,27
长沙,11月,岳麓山国家重点风景名胜区-一洞天,2,3,10
长沙,11月,咸嘉湖景区(长沙市岳麓区G319),2,2,1
长沙,11月,岳麓区咸嘉湖景区(枫林一路北200米),2,2,1
长沙,11月,沙河大桥,2,2,17
长沙,11月,湖南先导洋湖再生水有限公司,2,2,9
长沙,11月,长沙西湖公园,2,2,12
长沙,11月,长沙黑麋峰森林公园,2,2,8
长沙,11月,三联村,1,2,11
长沙,11月,中南林业科技大学生态站,1,2,2
长沙,11月,湖南农业大学,1,2,18
长沙,11月,湖南省水稻研究所,1,2,1
长沙,11月,湖南财政经济学院,1,2,1
长沙,11月,东鹜山,1,1,11
长沙,11月,中南林业科技大学(西区),1,1,3
长沙,11月,中南林业科技大学东区(韶山南路498号),1,1,13
长沙,11月,云峰台,1,1,4
长沙,11月,农大荷花草莓基地,1,1,7
长沙,11月,净土庵寺,1,1,24
长沙,11月,南轩文化园,1,1,6
长沙,11月,县城大林场,1,1,14
长沙,11月,咸嘉湖中央美郡(望岳南路),1,1,1
长沙,11月,咸嘉湖景区,1,1,1
长沙,11月,咸嘉湖景区(长沙市岳麓区枫林一路北),1,1,1
长沙,11月,大泽湖,1,1,12
长沙,11月,大泽湖(长沙市望城区),1,1,12
长沙,11月,大泽湖近自然湿地公园,1,1,3
长沙,11月,岳麓区咸嘉湖景区,1,1,3
长沙,11月,岳麓区咸嘉湖美林银谷国际社区(银双路),1,1,6
长沙,11月,岳麓区大王山旅游度假区致地·龙熙台北300米,1,1,10
长沙,11月,岳麓区洋湖国家湿地公园(洋湖路北400米),1,1,26
长沙,11月,岳麓区洋湖国家湿地公园(石湖塘路北500米),1,1,26
长沙,11月,岳麓区洋湖国家湿地公园(罗谷塘路北50米),1,1,1
长沙,11月,岳麓区西二环(中一·九骏),1,1,1
长沙,11月,岳麓区麓谷明珠(枫林三路),1,1,1
长沙,11月,岳麓山风景名胜区-一洞天,1,1,13
长沙,11月,恰同学少年广场,1,1,5
长沙,11月,施家港水上公园,1,1,7
长沙,11月,旺塘冲,1,1,10
长沙,11月,月亮岛(长沙市望城区镜月路),1,1,16
长沙,11月,月岛-河畔社区公园,1,1,22
长沙,11月,望城区白箬铺镇跑马洲,1,1,9
长沙,11月,望鹭亭,1,1,4
长沙,11月,松雅湖沙滩(长沙市长沙县万明路松雅湖),1,1,6
长沙,11月,板贝水库,1,1,17
长沙,11月,桃花岭景区,1,1,15
长沙,11月,沙河,1,1,9
长沙,11月,洋湖体育公园(岳麓区洋湖大道680号),1,1,25
长沙,11月,洋湖湿地露营基地(长沙市岳麓区),1,1,10
长沙,11月,浏阳市大围山国家森林公园,1,1,7
长沙,11月,湖南农业大学(致远路),1,1,16
长沙,11月,湖南农业大学第十教学楼(长沙市芙蓉区),1,1,11
长沙,11月,湖南师范大学幼儿园,1,1,4
长沙,11月,湖南松雅湖国家湿地公园-关羽广场,1,1,16
长沙,11月,湖南省森林植物园,1,1,37
长沙,11月,湖南省植物园,1,1,4
长沙,11月,湖南省青羊湖国家森林公园(长沙市宁乡市),1,1,16
长沙,11月,湖南第一师范学院,1,1,10
长沙,11月,湘江江滩公园,1,1,18
长沙,11月,湘江江滩公园(长沙市岳麓区),1,1,23
长沙,11月,猴家大山,1,1,10
长沙,11月,省建院·江雅园,1,1,1
长沙,11月,穿石坡湖,1,1,14
长沙,11月,莲花湾组,1,1,8
长沙,11月,西湖文化园-爱鸟基地,1,1,1
长沙,11月,西脚岭,1,1,12
长沙,11月,通程麓山商业广场(枫林路店),1,1,1
长沙,11月,长沙县春华镇西脚岭,1,1,3
长沙,11月,长沙县金井镇上沅组,1,1,1
长沙,11月,长沙县长沙(北山)植物园,1,1,30
长沙,11月,长沙后湖国际艺术区,1,1,7
长沙,11月,长沙市沙湾公园,1,1,9
长沙,11月,长沙师范学院(星沙校区),1,1,4
长沙,11月,长沙松雅湖湿地公园,1,1,20
长沙,11月,长沙烈士公园,1,1,7
长沙,11月,隆平小镇博物园(长沙市芙蓉区),1,1,12
长沙,11月,雅河景观大桥,1,1,17
长沙,12月,洋湖湿地公园,22,25,43
长沙,12月,洋湖国家湿地公园,10,12,38
长沙,12月,岳麓山风景名胜区,10,11,31
长沙,12月,西湖公园,9,33,4
长沙,12月,中南林业科技大学(东区),6,12,14
长沙,12月,烈士公园,6,7,17
长沙,12月,岳麓山国家重点风景名胜区,6,6,23
长沙,12月,中南林业科技大学,5,7,14
长沙,12月,岳麓山国家重点风景名胜区-一洞天,4,22,19
长沙,12月,湖南烈士公园,4,4,17
长沙,12月,湖南财政经济学院(岳麓区枫林二路139),3,10,1
长沙,12月,湖南松雅湖国家湿地公园,3,4,23
长沙,12月,大山冲森林公园,3,3,7
长沙,12月,月亮岛,3,3,19
长沙,12月,大泽湖,2,2,25
长沙,12月,春华镇,2,2,28
长沙,12月,橘子洲景区,2,2,11
长沙,12月,湖南农业大学,2,2,7
长沙,12月,湖南财政经济学院1,1,5,1
长沙,12月,西湖公园2,1,2,1
长沙,12月,长沙西湖公园,1,2,1
长沙,12月,58小镇,1,1,1
长沙,12月,万亩花海,1,1,23
长沙,12月,中南大学,1,1,5
长沙,12月,中南林业科技大学东区(韶山南路498号),1,1,11
长沙,12月,净土庵寺,1,1,10
长沙,12月,刘家仑,1,1,17
长沙,12月,后湖,1,1,9
长沙,12月,周洛大峡谷,1,1,17
长沙,12月,回龙山景区,1,1,5
长沙,12月,团头湖,1,1,45
长沙,12月,天心区中南林业科技大学青园女生公寓(陶铸路南),1,1,1
长沙,12月,山体公园,1,1,6
长沙,12月,岳麓书院,1,1,15
长沙,12月,岳麓区洋湖体育公园(名将路北150米),1,1,23
